card_id,bank_customer_id,card_type,card_limit,available_limit,statement_date,due_date,card_provider,bank_id
fibabanka_CARD_CUST_0350_4,fibabanka_205,Kredi,39829.03,31211.92,2025-07-02,2025-08-02,Gold,fibabanka
fibabanka_CARD_CUST_0351_2,fibabanka_206,Banka,62859.48,14038.51,2025-07-04,2025-08-01,Classic,fibabanka
fibabanka_CARD_CUST_0356_2,fibabanka_209,Kredi,78073.9,53809.88,2025-07-07,2025-07-07,Gold,fibabanka
fibabanka_CARD_CUST_0358_2,fibabanka_211,Banka,36735.58,20254.36,2025-07-02,2025-08-02,Gold,fibabanka
fibabanka_CARD_CUST_0359_3,fibabanka_212,Banka,56096.9,10262.5,2025-07-07,2025-07-09,Platinum,fibabanka
fibabanka_CARD_CUST_0361_1,fibabanka_214,Banka,63840.59,34694.66,2025-07-01,2025-07-30,Classic,fibabanka
fibabanka_CARD_CUST_0361_2,fibabanka_214,Kredi,46528.62,68208.81,2025-07-15,2025-07-13,Business,fibabanka
fibabanka_CARD_CUST_0361_3,fibabanka_214,Kredi,64491.51,59317.8,2025-07-17,2025-07-24,Business,fibabanka
fibabanka_CARD_CUST_0362_1,fibabanka_215,Banka,65967.19,32867.2,2025-07-08,2025-07-20,Platinum,fibabanka
fibabanka_CARD_CUST_0362_2,fibabanka_215,Kredi,16988.88,40478.05,2025-07-02,2025-08-06,Business,fibabanka
fibabanka_CARD_CUST_0362_3,fibabanka_215,Banka,71483.57,28401.89,2025-07-10,2025-07-21,Classic,fibabanka
fibabanka_CARD_CUST_0366_3,fibabanka_216,Banka,59181.44,62864.52,2025-07-09,2025-07-21,Gold,fibabanka
fibabanka_CARD_CUST_0375_2,fibabanka_220,Banka,37847.49,38954.25,2025-07-15,2025-07-13,Business,fibabanka
fibabanka_CARD_CUST_0376_2,fibabanka_221,Banka,43469.25,54705.67,2025-07-05,2025-07-19,Business,fibabanka
fibabanka_CARD_CUST_0377_2,fibabanka_222,Kredi,67929.39,52701.74,2025-07-15,2025-07-23,Business,fibabanka
fibabanka_CARD_CUST_0377_3,fibabanka_222,Banka,69088.73,19850.29,2025-07-09,2025-07-22,Platinum,fibabanka
fibabanka_CARD_CUST_0378_1,fibabanka_223,Banka,27787.94,50647.56,2025-07-02,2025-07-21,Classic,fibabanka
fibabanka_CARD_CUST_0378_2,fibabanka_223,Kredi,22352.35,39125.14,2025-07-07,2025-07-27,Gold,fibabanka
fibabanka_CARD_CUST_0378_3,fibabanka_223,Kredi,7560.11,29021.1,2025-07-16,2025-07-25,Black,fibabanka
fibabanka_CARD_CUST_0380_2,fibabanka_224,Kredi,52030.26,36683.11,2025-07-06,2025-07-09,Business,fibabanka
fibabanka_CARD_CUST_0381_1,fibabanka_225,Banka,14833.1,61675.77,2025-07-14,2025-07-19,Platinum,fibabanka
fibabanka_CARD_CUST_0383_1,fibabanka_227,Banka,78697.67,6274.99,2025-07-07,2025-07-11,Black,fibabanka
fibabanka_CARD_CUST_0383_3,fibabanka_227,Kredi,79792.3,57925.13,2025-07-15,2025-08-01,Business,fibabanka
fibabanka_CARD_CUST_0384_2,fibabanka_228,Kredi,12045.45,53600.13,2025-07-05,2025-07-27,Business,fibabanka
fibabanka_CARD_CUST_0385_1,fibabanka_229,Kredi,4859.12,66243.51,2025-07-07,2025-07-19,Platinum,fibabanka
fibabanka_CARD_CUST_0385_2,fibabanka_229,Banka,64745.93,51169.49,2025-07-04,2025-07-28,Platinum,fibabanka
fibabanka_CARD_CUST_0385_3,fibabanka_229,Banka,30133.14,67608.41,2025-07-03,2025-07-23,Black,fibabanka
fibabanka_CARD_CUST_0385_4,fibabanka_229,Kredi,27987.46,49087.76,2025-07-13,2025-07-18,Gold,fibabanka
fibabanka_CARD_CUST_0389_2,fibabanka_230,Kredi,27935.39,16125.33,2025-07-11,2025-07-22,Gold,fibabanka
fibabanka_CARD_CUST_0392_1,fibabanka_231,Banka,47217.95,4197.5,2025-07-09,2025-07-21,Black,fibabanka
fibabanka_CARD_CUST_0392_2,fibabanka_231,Banka,7978.65,69707.31,2025-07-11,2025-07-15,Business,fibabanka
fibabanka_CARD_CUST_0392_3,fibabanka_231,Banka,46042.7,4499.43,2025-07-06,2025-07-17,Black,fibabanka
fibabanka_CARD_CUST_0392_4,fibabanka_231,Kredi,7910.82,25131.65,2025-07-12,2025-07-16,Business,fibabanka
fibabanka_CARD_CUST_0395_2,fibabanka_234,Banka,9986.56,18605.14,2025-07-04,2025-07-25,Gold,fibabanka
fibabanka_CARD_CUST_0399_1,fibabanka_236,Banka,17502.19,28597.79,2025-07-05,2025-07-20,Classic,fibabanka
fibabanka_CARD_CUST_0400_1,fibabanka_237,Banka,61283.11,45202.3,2025-07-13,2025-07-15,Platinum,fibabanka
fibabanka_CARD_CUST_0402_3,fibabanka_238,Kredi,38207,13406.52,2025-07-09,2025-07-13,Platinum,fibabanka
fibabanka_CARD_CUST_0404_1,fibabanka_239,Banka,34508.66,1210.8,2025-07-15,2025-07-19,Black,fibabanka
fibabanka_CARD_CUST_0404_2,fibabanka_239,Banka,67882.84,13670.01,2025-07-02,2025-07-23,Platinum,fibabanka
fibabanka_CARD_CUST_0404_3,fibabanka_239,Kredi,51243.36,27985.06,2025-07-04,2025-07-25,Gold,fibabanka
fibabanka_CARD_CUST_0409_2,fibabanka_243,Kredi,14048.46,7713.59,2025-07-03,2025-07-27,Classic,fibabanka
fibabanka_CARD_CUST_0414_2,fibabanka_245,Kredi,14602.61,22496.1,2025-07-05,2025-07-18,Gold,fibabanka
fibabanka_CARD_CUST_0417_1,fibabanka_246,Banka,39406.61,33643.16,2025-07-15,2025-07-08,Business,fibabanka
fibabanka_CARD_CUST_0418_1,fibabanka_247,Banka,71191.5,69153.16,2025-07-16,2025-07-18,Classic,fibabanka
fibabanka_CARD_CUST_0418_2,fibabanka_247,Kredi,13390.64,21357.27,2025-07-07,2025-07-25,Gold,fibabanka
fibabanka_CARD_CUST_0420_3,fibabanka_249,Banka,60749.82,53303.67,2025-07-11,2025-08-05,Classic,fibabanka
fibabanka_CARD_CUST_0422_3,fibabanka_250,Kredi,21708,12808.95,2025-07-13,2025-07-14,Gold,fibabanka
fibabanka_CARD_CUST_0422_4,fibabanka_250,Kredi,62973.5,60526.48,2025-07-06,2025-07-16,Classic,fibabanka
fibabanka_CARD_CUST_0423_1,fibabanka_251,Banka,51587.22,23497.59,2025-07-07,2025-07-10,Business,fibabanka
fibabanka_CARD_CUST_0423_2,fibabanka_251,Kredi,7324.81,10140.69,2025-07-05,2025-07-12,Gold,fibabanka
fibabanka_CARD_CUST_0423_3,fibabanka_251,Kredi,58305.59,6865.22,2025-07-13,2025-07-27,Gold,fibabanka
fibabanka_CARD_CUST_0424_1,fibabanka_252,Banka,49620.25,13431.51,2025-07-03,2025-07-29,Business,fibabanka
fibabanka_CARD_CUST_0426_1,fibabanka_253,Banka,19805.88,17941.01,2025-07-12,2025-07-21,Gold,fibabanka
fibabanka_CARD_CUST_0426_2,fibabanka_253,Kredi,53422.85,67785.66,2025-07-17,2025-07-15,Platinum,fibabanka
fibabanka_CARD_CUST_0426_3,fibabanka_253,Kredi,7978.31,4863.42,2025-07-11,2025-07-26,Classic,fibabanka
fibabanka_CARD_CUST_0428_4,fibabanka_254,Banka,31159.67,30689.5,2025-07-10,2025-07-20,Gold,fibabanka
fibabanka_CARD_CUST_0431_2,fibabanka_255,Banka,7860.62,31571.94,2025-07-15,2025-07-24,Gold,fibabanka
fibabanka_CARD_CUST_0431_3,fibabanka_255,Kredi,75732.41,48335.58,2025-07-17,2025-07-16,Black,fibabanka
fibabanka_CARD_CUST_0431_4,fibabanka_255,Banka,45734.67,40616.78,2025-07-09,2025-07-27,Gold,fibabanka
fibabanka_CARD_CUST_0434_2,fibabanka_257,Kredi,63343.69,66988.4,2025-07-12,2025-07-22,Platinum,fibabanka
fibabanka_CARD_CUST_0434_3,fibabanka_257,Kredi,66458.51,45385.99,2025-07-12,2025-07-15,Platinum,fibabanka
fibabanka_CARD_CUST_0436_1,fibabanka_258,Banka,15543.38,9433.23,2025-07-04,2025-07-16,Classic,fibabanka
fibabanka_CARD_CUST_0436_3,fibabanka_258,Banka,67048.93,26564.52,2025-07-09,2025-07-12,Black,fibabanka
fibabanka_CARD_CUST_0437_3,fibabanka_259,Kredi,13773.18,7606.6,2025-07-09,2025-07-11,Gold,fibabanka
fibabanka_CARD_CUST_0439_1,fibabanka_261,Kredi,76147.38,66832.26,2025-07-09,2025-07-27,Business,fibabanka
fibabanka_CARD_CUST_0443_1,fibabanka_262,Kredi,75902.61,65146.08,2025-07-15,2025-07-15,Black,fibabanka
fibabanka_CARD_CUST_0443_2,fibabanka_262,Banka,59113.61,67303.98,2025-07-09,2025-07-13,Classic,fibabanka
fibabanka_CARD_CUST_0443_3,fibabanka_262,Banka,19578.77,13759.59,2025-07-11,2025-07-19,Platinum,fibabanka
fibabanka_CARD_CUST_0443_4,fibabanka_262,Kredi,24558.36,45927.01,2025-07-15,2025-07-26,Classic,fibabanka
fibabanka_CARD_CUST_0445_1,fibabanka_263,Kredi,59320.42,11153.99,2025-07-04,2025-07-10,Black,fibabanka
fibabanka_CARD_CUST_0445_4,fibabanka_263,Banka,57662.43,50461.52,2025-07-08,2025-07-14,Platinum,fibabanka
fibabanka_CARD_CUST_0448_2,fibabanka_266,Banka,52700.74,31828.43,2025-07-16,2025-07-11,Classic,fibabanka
fibabanka_CARD_CUST_0448_4,fibabanka_266,Banka,44596.25,58324.91,2025-07-10,2025-07-12,Business,fibabanka
fibabanka_CARD_CUST_0449_1,fibabanka_267,Banka,9294.24,29618.84,2025-07-02,2025-07-22,Business,fibabanka
fibabanka_CARD_CUST_0449_2,fibabanka_267,Kredi,43006.8,40494.79,2025-07-04,2025-07-29,Business,fibabanka
fibabanka_CARD_CUST_0451_4,fibabanka_268,Banka,37850.15,8767.23,2025-07-08,2025-07-24,Black,fibabanka
fibabanka_CARD_CUST_0452_2,fibabanka_269,Kredi,55292.04,68402.44,2025-07-02,2025-08-06,Platinum,fibabanka
fibabanka_CARD_CUST_0453_1,fibabanka_270,Banka,60974.68,54000.22,2025-07-14,2025-07-28,Business,fibabanka
fibabanka_CARD_CUST_0454_3,fibabanka_271,Banka,10311.44,48025.75,2025-07-08,2025-07-20,Business,fibabanka
fibabanka_CARD_CUST_0456_4,fibabanka_272,Kredi,13718.81,51954.77,2025-07-05,2025-07-06,Black,fibabanka
fibabanka_CARD_CUST_0457_1,fibabanka_273,Banka,51882.06,7889.8,2025-07-07,2025-07-21,Classic,fibabanka
fibabanka_CARD_CUST_0459_4,fibabanka_274,Banka,39862.55,7383.77,2025-07-17,2025-07-26,Business,fibabanka
fibabanka_CARD_CUST_0460_2,fibabanka_275,Kredi,22024.22,52862.26,2025-07-12,2025-08-01,Gold,fibabanka
fibabanka_CARD_CUST_0461_2,fibabanka_276,Kredi,49121.37,20490.12,2025-07-04,2025-07-16,Black,fibabanka
fibabanka_CARD_CUST_0461_3,fibabanka_276,Kredi,35133.37,39537.22,2025-07-11,2025-07-21,Classic,fibabanka
fibabanka_CARD_CUST_0463_2,fibabanka_278,Kredi,29835.52,21791.16,2025-07-11,2025-07-17,Business,fibabanka
fibabanka_CARD_CUST_0464_2,fibabanka_279,Kredi,49056.11,44524.37,2025-07-05,2025-07-20,Gold,fibabanka
fibabanka_CARD_CUST_0472_1,fibabanka_280,Kredi,68730.81,45328.12,2025-07-03,2025-07-23,Classic,fibabanka
fibabanka_CARD_CUST_0474_1,fibabanka_282,Kredi,23716.4,54928.48,2025-07-08,2025-07-26,Black,fibabanka
fibabanka_CARD_CUST_0475_1,fibabanka_283,Banka,42519.93,1939.9,2025-07-15,2025-07-08,Black,fibabanka
fibabanka_CARD_CUST_0475_2,fibabanka_283,Kredi,15859.1,33100.15,2025-07-13,2025-07-21,Gold,fibabanka
fibabanka_CARD_CUST_0476_1,fibabanka_284,Kredi,57686.11,50083.36,2025-07-16,2025-07-22,Business,fibabanka
fibabanka_CARD_CUST_0480_1,fibabanka_286,Kredi,3851.33,7540.54,2025-07-06,2025-07-28,Classic,fibabanka
fibabanka_CARD_CUST_0481_3,fibabanka_287,Banka,59321.64,44646.73,2025-07-14,2025-07-19,Gold,fibabanka
fibabanka_CARD_CUST_0485_1,fibabanka_288,Kredi,70817.45,17787.29,2025-07-07,2025-07-25,Classic,fibabanka
fibabanka_CARD_CUST_0487_2,fibabanka_290,Banka,68407.65,20409.5,2025-07-12,2025-07-20,Platinum,fibabanka
fibabanka_CARD_CUST_0487_3,fibabanka_290,Kredi,49044.63,41744.5,2025-07-10,2025-07-17,Classic,fibabanka
fibabanka_CARD_CUST_0491_3,fibabanka_292,Kredi,7523.6,61322.34,2025-07-14,2025-07-17,Classic,fibabanka
fibabanka_CARD_CUST_0495_3,fibabanka_294,Kredi,38031.34,50477.95,2025-07-07,2025-07-22,Business,fibabanka
fibabanka_CARD_CUST_0496_3,fibabanka_295,Banka,26121.75,45817.8,2025-07-04,2025-07-10,Gold,fibabanka
fibabanka_CARD_CUST_0498_2,fibabanka_296,Kredi,28315.66,17568.94,2025-07-15,2025-07-27,Classic,fibabanka
fibabanka_CARD_CUST_0499_2,fibabanka_297,Kredi,72758.5,14684.49,2025-07-17,2025-07-26,Platinum,fibabanka
